40.73783,-74.00418
40.72282,-73.99167
40.77293,-73.95581
40.67188,-73.97789
40.72254,-74.01074
40.70953,-73.91546
40.5928,-73.79781
40.82296,-73.95109
40.76462,-73.98319
40.75923,-73.98907
40.74811,-73.98508
40.74401,-73.9906
40.63113,-74.11905
40.70848,-73.95338
40.67843,-73.93847
40.82248,-73.95591
40.69796,-73.93507
40.7549,-73.8198
40.71652,-73.90211
40.85603,-73.86517
40.71022,-73.95777
40.76588,-73.98798
40.761868,-73.963852
40.58563,-73.82251
40.6674,-73.94221
40.6768055497145,-73.9092265776147
40.66074,-73.94983
40.74782,-73.99053
40.73444,-74.0044
40.72038,-73.99154
40.68431,-73.9594
40.68295,-73.93462
40.73262,-73.98136
40.6864,-73.93655
40.76974,-73.91613
40.78884,-73.94932
40.70765,-73.74777
40.73473,-74.00582
40.66273,-73.99318
40.7343,-73.98509
40.67737,-73.96357
40.70207,-73.99487
40.69144,-73.99579
40.68464,-73.99115
40.73045,-74.00037
40.67333,-73.91013
40.68228,-73.97916
40.62164,-74.02275
40.73906,-73.87583
40.68892,-73.9089
40.74573,-73.97802
40.63684,-73.90122
40.80796,-73.9402
40.76659,-73.98951
40.75036,-73.89206
40.71302,-73.98573
40.85762,-73.88552
40.68256,-74.00035
40.75811,-73.9916
40.70765,-73.94257
40.75565,-73.80977
40.73223,-73.99265
40.75589,-73.99335
40.77851,-73.95248
40.74163,-73.98012
40.71898,-73.98876
40.77407,-73.98772
40.5779,-73.84377
40.69074,-73.91738
40.7388,-73.92917
40.78153,-73.94729
40.70441,-74.01475
40.76603,-73.98746
40.7477,-73.98204
40.67535,-73.87382
40.75512,-73.99137
40.76008,-73.98539
40.6865,-73.94574
40.66852,-73.93273
40.63206,-74.15362
40.749,-73.9845
40.72292,-73.99328
40.74045,-73.98
40.66025,-73.75909
40.78978,-73.96957
40.70414,-74.00853
40.75447,-73.998
40.79626,-73.94388
40.7628,-73.8231
40.67144,-73.76501
40.81833,-73.94123
40.69149,-73.99409
40.7036,-73.91212
40.71645,-73.99061
40.63756,-73.93262
40.752899,-73.974327
40.63099,-74.0812
40.88472,-73.86267
40.6894,-73.91884
40.6837,-73.90801
40.7304,-73.98425
40.712753,-73.941566
40.73159,-73.98148
40.73059,-73.8531
40.69135,-73.94888
40.66252,-73.93269
40.82915,-73.94951
40.778496,-73.988274
40.69851,-73.99134
40.72105,-73.94616
40.81566,-73.93921
40.68684,-73.95112
40.7033,-73.82993
40.71451,-73.95031
40.75349,-73.97227
40.72181,-73.99226
40.78855,-73.94525
40.72252,-73.99355
40.74393,-73.99654
40.68857,-73.91702
40.66778,-73.98582
40.70998,-73.96872
40.80333,-73.96382
40.74429,-73.98511
40.72993,-74.00403
40.75078,-73.98439
40.72271,-73.73588
40.67926,-73.94807
40.73351,-73.98748
40.67921,-73.96423
40.64902,-73.92538
40.82613,-73.94484
40.79845,-73.94239
40.653576,-73.835815
40.68505,-73.91965
40.69291,-73.89714
40.69239,-73.91188
40.68225,-73.93767
40.68768,-73.99097
40.6846,-74.00074
40.67135,-73.94797
40.76293,-73.9755
40.71262,-73.96577
40.75363,-73.93463
40.74881,-73.99661
40.71965,-73.99644
40.72441,-73.98795
40.7106,-73.95178
40.69001,-73.95568
40.85604,-73.90403
40.78095,-73.95412
40.78715,-73.9702
40.66333,-73.95191
40.53125,-74.20135
40.67561,-73.89078
40.63451,-73.91169
40.69615,-73.93411
40.66801,-73.99125
40.85264,-73.93116
40.68816,-73.94207
40.76325,-73.99384
40.70448,-73.99052
40.67235,-73.92693
40.75287,-73.99465
40.70822,-73.92204
40.66517,-73.98062
40.6662,-73.97799
40.67377,-73.92909
40.81522,-73.94033
40.71744,-73.98905
40.72253,-73.99923
40.73756,-73.9535
40.76487,-73.98119
40.79804,-73.9381
40.68206,-73.88551
40.80816,-73.95192
40.70103,-73.7526
40.72823,-73.90097
40.66755,-73.99108
40.75549,-73.96849
40.69595,-73.91247
40.75336,-73.97161
40.67196,-73.95103
40.67313,-73.91539
40.7469,-73.98691
40.85551,-73.93459
40.62692,-74.11346
40.80148,-73.94311
40.72807,-73.82073
40.76688,-73.98588
40.68703,-73.93262
40.81507,-73.94369
40.85526,-73.86549
40.75493,-73.9927
40.76079,-73.98194
40.77641,-73.94776
40.70668,-74.00968
40.74792,-73.98682
40.74599,-73.90917
40.68578,-73.96458
40.75389,-73.98034
40.73638,-73.88112
40.8254807238299,-73.9498355610815
40.68241,-73.91936
40.80251,-73.95962
40.71216,-73.94469
40.75759,-73.94065
40.68656,-73.78977
40.68053,-73.9479
40.77752,-73.95336
40.61211,-73.95441
40.69336,-73.91265
40.74713,-73.98891
40.75716,-73.99406
40.69118,-73.99529
40.707467755329,-73.8142544813767
40.7597,-73.90977
40.68213,-73.9524
40.68916,-73.94517
40.82772,-73.95284
40.76959,-73.96725
40.65703,-73.959
40.67652,-73.95729
40.76976,-73.95802
40.73122,-73.83064
40.76548,-73.92503
40.75421,-73.99632
40.69313,-73.94461
40.7956,-73.96276
40.68249,-73.99666
40.68205,-73.89361
40.7842,-73.95105
40.68592,-73.99007
40.75119,-73.97166
40.706,-74.00353
40.65862,-73.87867
40.77341,-73.9227
40.71759,-73.96448
40.67239,-73.78049
40.74567,-73.98284
40.75991,-73.96979
40.67986,-73.96269
40.70786,-73.96191
40.70837,-73.94734
40.69345,-73.72488
40.74811,-73.94332
40.760761,-73.986107
40.72743,-73.98811
40.89041,-73.91171
40.72791,-73.97977
40.7115,-73.91831
40.80476,-73.96434
40.68032,-73.77916
40.67652,-73.9669
40.85055,-73.94102
40.72557,-73.85892
40.65071,-73.96138
40.64408,-73.99707
40.68722,-73.9239
40.75293,-73.93522
40.69893,-73.99473
40.65734,-73.88086
40.69848,-73.94593
40.65917,-73.97988
40.6571312339235,-74.0046595307592
40.79528,-73.96967
40.70131,-73.90516
40.64075,-74.08378
40.79273,-73.944
40.65341,-73.9432
40.7095412987953,-73.8278067161221
40.6877,-73.95386
40.71336,-73.93787
40.802,-73.95664
40.72463,-74.0032
40.65978,-73.97901
40.7043,-73.9263
40.71685,-73.96137
40.76411,-73.99371
40.74609,-73.97761
40.75746,-73.82914
40.8038,-73.96751
40.82663,-73.93768
40.69215,-73.91493
40.71181,-73.96241
40.63798,-73.95059
40.6976,-73.97356
40.66771,-73.89566
40.7447,-73.91388
40.65777,-73.7387
40.62348,-74.02179
40.69331,-73.86625
40.65515,-73.96074
40.80216,-73.95069
40.7576,-73.93426
40.767788,-73.991737
40.72555,-73.95576
40.75782,-73.96651
40.6821,-73.91245
40.66061,-73.94681
40.80147,-73.96197
40.72564,-74.0027
40.78389,-73.9905
40.68884,-73.9447
40.83461,-73.94149
40.67414,-73.94386
40.64072,-73.96381
40.6846,-73.87707
40.64201,-74.00163
40.69778,-73.98531
40.75704,-73.99463
40.72448,-73.97785
40.72192,-73.99068
40.76874,-73.76986
40.59209,-73.79045
40.68893,-73.92733
40.74926,-73.97643
40.72753,-74.00124
40.72645,-73.98366
40.81048,-73.95237
40.74555,-73.99222
40.75569,-73.99406
40.74902,-73.82162
40.64924,-73.92082
40.68258,-73.91264
40.68675,-73.94497
40.84676,-73.94337
40.72969,-74.00107
40.69633,-73.94733
40.69295,-73.93537
40.73786,-73.89551
40.82313,-73.953
40.72177,-73.98316
40.68957,-73.96831
40.7650174134139,-73.9884888484921
40.67151,-73.88911
40.71781,-73.9901
40.73318,-73.98752
40.8609,-73.85385
40.79382,-73.96848
40.74555,-73.98258
40.58389,-74.10492
40.63688,-74.00159
40.74967,-73.87056
40.67722,-73.86025
40.66279,-73.9242
40.68963,-73.93174
40.71389,-73.93677
40.73263,-73.95918
40.6988,-73.9377
40.82177,-73.9545
40.66613,-73.95515
40.74822,-73.9943
40.82025,-73.95192
40.74698,-73.85815
40.68417,-73.92396
40.80912,-73.93095
40.86567,-73.92537
40.75717,-73.99332
40.85054,-73.86378
40.80872,-73.94135
40.68597,-73.9544
40.76885,-73.87821
40.74203,-73.98033
40.70022,-73.91654
40.71569,-73.93735
40.68209,-73.92051
40.70476,-73.92678
40.7362658423609,-73.9995200871254
40.64889,-73.96563
40.82526,-73.94233
40.73261,-74.00843
40.74542,-73.98106
40.66049,-73.96164
40.76263,-73.99401
40.76822,-73.98726
40.68898,-73.90875
40.86764,-73.91961
40.69388,-73.92278
40.65643,-73.95884
40.82897,-73.93946
40.69566,-73.94521
40.76368,-73.97619
40.68111,-73.94352
40.75841,-73.91544
40.68242,-73.94662
40.76617,-73.91006
40.6799,-73.9951
40.6642,-73.98416
40.67839,-73.92288
40.57877,-74.11005
40.58788,-73.97527
40.6924,-73.96835
40.71652,-73.99058
40.6856,-73.93063
40.71004,-74.01534
40.76507,-73.96606
40.67815,-73.94819
40.63904,-73.94813
40.70639,-73.91953
40.85786,-73.93743
40.74068,-73.89156
40.73494,-73.87357
40.67372,-73.93024
40.67771,-74.00006
40.70895,-74.01282
40.68664,-73.79021
40.68946,-73.99171
40.67812,-73.92557
40.72583,-73.98812
40.71877,-73.96325
40.65067,-73.9523
40.72129,-73.98923
40.69027,-73.95849
40.70975,-73.73963
40.73966,-73.97994
40.75048,-74.00533
40.68776,-73.94979
40.64921,-73.94229
40.64842,-73.96601
40.834,-73.93959
40.6762,-73.98
40.71483,-73.98244
40.75593,-73.88425
40.70695,-73.94101
40.78575,-73.95521
40.79786,-73.96915
40.71303,-73.94063
40.75413,-73.86037
40.63956,-73.96569
40.764797,-73.982727
40.67493,-73.96398
40.79563,-73.93507
40.78673,-73.95512
40.71053,-73.96317
40.75141,-73.8804
40.76083,-73.99327
40.68021,-73.8642
40.65401,-73.95678
40.69391,-73.93758
40.73811,-73.99688
40.72797,-73.9838
40.68352,-73.95952
40.76128,-73.77429
40.76432,-73.92451
40.8503,-73.92394
40.69435,-73.91852
40.74877,-73.93705
40.67287,-73.9596
40.75357,-73.97365
40.69338,-73.93776
40.72409,-74.00706
40.68972,-73.91105
40.75851,-73.97904
40.73473,-73.95776
40.73323,-73.99558
40.76599,-73.87592
40.68232,-73.91747
40.66563,-73.93173
40.69459,-73.96408
40.67171,-73.74716
40.77951,-73.94729
40.70148,-73.91819
40.86211,-73.91226
40.79201,-73.97232
40.68768,-73.95885
40.68512,-73.9516
40.68955,-73.96005
40.79697,-73.95941
40.69925,-73.92161
40.7532,-73.97133
40.74559,-73.99185
40.67998,-73.95783
40.7145,-73.83616
40.75868,-73.83142
40.68961,-73.9609
40.7233,-73.85822
40.72291,-73.99565
40.7502,-73.94133
40.69918,-73.90384
40.68096,-73.98209
40.74716,-73.857
40.6599309459231,-73.9454216805819
40.84336,-73.943
40.71297,-73.74597
40.7117,-73.98671
40.8427,-73.93478
40.80911,-73.9296
40.72078,-73.99274
40.74684,-73.99207
40.80162,-73.95895
40.72526,-73.94149
40.67058,-73.77423
40.72632,-73.86212
40.77852,-73.90836
40.69409,-73.97858
40.74679,-73.9066
40.71511,-73.99293
40.79869,-73.9591
40.68678,-73.95372
40.78213,-73.91283
40.82954,-73.94108
40.65962,-73.96208
40.75683,-73.89613
40.80235,-73.96543
40.85236,-73.9337
40.69016,-73.93912
